lang	domain	intent	utterance
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge d'apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge d'càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge d'engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge d'estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge d'estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge d'estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge d'inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge de a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge de apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge de càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge de engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge de estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge de estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge de estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge de inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge de l'a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge de l'apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge de l'càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge de l'engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge de l'estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge de l'estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge de l'estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatge de l'inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges a l'a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges a l'apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges a l'càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges a l'engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges a l'estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges a l'estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges a l'estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges a l'inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges d'a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges d'apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges d'càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges d'engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges d'estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges d'estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges d'estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges d'inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges de a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges de apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges de càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges de engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges de estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges de estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges de estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges de inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges de l'a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges de l'apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges de l'càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges de l'engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges de l'estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges de l'estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges de l'estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la missatges de l'inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions a l'a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions a l'apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions a l'càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions a l'engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions a l'estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions a l'estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions a l'estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions a l'inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions d'a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions d'apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions d'càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions d'engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions d'estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions d'estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions d'estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions d'inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions de a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions de apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions de càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions de engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions de estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions de estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions de estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions de inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions de l'a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions de l'apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions de l'càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions de l'engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions de l'estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions de l'estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions de l'estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificacions de l'inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació a l'a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació a l'apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació a l'càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació a l'engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació a l'estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació a l'estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació a l'estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació a l'inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació d'a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació d'apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació d'càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació d'engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació d'estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació d'estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació d'estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació d'inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació de a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació de apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació de càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació de engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació de estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació de estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació de estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació de inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació de l'a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació de l'apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació de l'càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació de l'engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació de l'estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació de l'estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació de l'estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la notificació de l'inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so a l'a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so a l'apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so a l'càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so a l'engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so a l'estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so a l'estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so a l'estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so a l'inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so d'a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so d'apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so d'càrrega
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so d'engegada
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so d'estar apunt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so d'estar llest
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so d'estar preparat
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so d'inici
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so de a punt
ca	ovos-skill-boot-finished.openvoiceos	enable_ready_notification.intent	no silenciïs la so de apunt
